Order Date,Brand,Sneaker Name,Sale Price,Retail Price,Release Date,Shoe Size,Buyer Region
6/2/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$380,$220,12/16/17,8,Florida
6/2/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$390,$220,12/16/17,11,California
6/2/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$400,$220,12/16/17,5,California
6/2/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$380,$220,12/16/17,12,North Carolina
6/2/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$360,$220,12/16/17,9,Georgia
6/2/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$396,$220,12/16/17,13,New York
6/2/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$388,$220,12/16/17,9.5,Connecticut
6/2/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$390,$220,12/16/17,11,New York
6/2/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,$687,$220,11/23/16,9.5,Oregon
6/2/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Green,$685,$220,11/23/16,10.5,New York
6/2/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-White,$690,$220,12/17/16,9,Maryland
6/2/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$369,$220,4/29/17,11.5,Washington
6/2/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$338,$220,4/29/17,11,New York
6/2/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$340,$220,4/29/17,10.5,Florida
6/2/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$344,$220,4/29/17,8.5,California
6/2/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$338,$220,4/29/17,11,California
6/2/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$335,$220,4/29/17,10,California
6/2/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$359,$220,4/29/17,11.5,South Carolina
6/2/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$336,$220,4/29/17,8,Oregon
6/2/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$345,$220,4/29/17,9.5,Florida
6/2/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$449,$220,4/29/17,5,California
6/2/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$440,$220,11/18/17,9.5,Oregon
6/2/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$462,$220,11/18/17,7.5,New York
6/2/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$450,$220,11/18/17,9.5,Florida
6/2/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$575,$220,11/18/17,12,Texas
6/2/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$490,$220,2/25/17,12.5,New York
6/2/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$449,$220,2/25/17,11,Delaware
6/2/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$440,$220,2/25/17,14,Tennessee
6/2/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$458,$220,2/25/17,12,Texas
6/2/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$440,$220,2/25/17,11,Maryland
6/2/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$520,$220,2/25/17,6,Florida
6/2/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$460,$220,2/25/17,12,Massachusetts
6/2/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$477,$220,2/25/17,10,Michigan
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$2,500",$190,9/9/17,9.5,Massachusetts
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$830,$190,6/23/18,12,Florida
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,"$1,133",$190,6/23/18,8.5,Oregon
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,"$1,132",$190,6/23/18,8.5,Oregon
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$916,$190,6/23/18,10,California
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$999,$190,6/23/18,9.5,California
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$916,$190,6/23/18,10,California
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$840,$190,6/23/18,11,New Jersey
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,"$1,019",$190,6/23/18,8,Oregon
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$751,$190,6/23/18,7,New York
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$900,$190,6/23/18,10,Delaware
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$799,$190,6/23/18,14,North Carolina
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$998,$190,6/23/18,9.5,California
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$952,$190,6/23/18,9.5,Oregon
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$789,$190,6/23/18,7,Michigan
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$689,$190,6/23/18,6,California
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$690,$190,6/23/18,6.5,Washington
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,"$1,020",$190,6/23/18,8,Oregon
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$869,$190,6/23/18,11,Illinois
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$732,$190,6/23/18,5,Oregon
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,"$1,012",$190,6/23/18,8,Michigan
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$888,$190,6/23/18,10.5,Georgia
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$914,$190,6/23/18,7.5,New York
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$845,$190,6/23/18,12,California
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$859,$190,6/23/18,12,Florida
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,"$1,040",$190,6/23/18,8,New Jersey
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$756,$190,6/23/18,7,Hawaii
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$879,$190,6/23/18,10.5,Virginia
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$800,$190,6/23/18,14,New Jersey
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$950,$190,6/23/18,9.5,California
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$755,$190,6/23/18,7,Nevada
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,"$1,005",$190,6/23/18,8,Colorado
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$901,$190,6/23/18,10,Delaware
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,"$1,039",$190,6/23/18,8,Nevada
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$965,$190,6/23/18,9.5,Pennsylvania
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,"$1,000",$190,6/23/18,8,Oregon
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$999,$190,6/23/18,9.5,Oregon
6/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$854,$190,6/23/18,11,New York
6/2/18,Off-White,Nike-Air-Force-1-Low-Off-White,"$1,300",$170,11/1/17,6,California
6/2/18,Off-White,Nike-Air-Max-97-Off-White,$860,$190,11/1/17,8.5,New York
6/2/18,Off-White,Nike-Air-Presto-Off-White,"$1,550",$160,9/9/17,11,Kansas
6/2/18,Off-White,Nike-Air-VaporMax-Off-White-2018,$600,$250,4/14/18,5,Illinois
6/2/18,Off-White,Nike-Air-VaporMax-Off-White-2018,$574,$250,4/14/18,13,Colorado
6/2/18,Off-White,Nike-Air-VaporMax-Off-White-2018,$593,$250,4/14/18,12,Pennsylvania
6/2/18,Off-White,Nike-Air-VaporMax-Off-White-2018,$570,$250,4/14/18,10,Georgia
6/2/18,Off-White,Nike-Air-VaporMax-Off-White-Black,$485,$250,3/30/18,5,New York
6/2/18,Off-White,Nike-Air-VaporMax-Off-White-Black,$638,$250,3/30/18,12,New York
6/2/18,Off-White,Nike-Air-VaporMax-Off-White-Black,$619,$250,3/30/18,10,Texas
6/2/18,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,$540,$200,11/1/17,8,California
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,$735,$220,9/24/16,10,South Carolina
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$450,$220,11/25/17,7,District of Columbia
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$418,$220,11/25/17,10.5,Missouri
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$380,$220,11/25/17,9,New York
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$408,$220,11/25/17,10,New Jersey
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$385,$220,11/25/17,5,Washington
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$405,$220,11/25/17,10.5,Pennsylvania
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$388,$220,11/25/17,5,Arizona
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$391,$220,11/25/17,9,Connecticut
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$417,$220,11/25/17,10.5,Pennsylvania
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$425,$220,11/25/17,13,New Jersey
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$410,$220,12/16/17,11.5,New Jersey
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$380,$220,12/16/17,10.5,Indiana
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$398,$220,12/16/17,13,Indiana
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$385,$220,12/16/17,8,New Jersey
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$368,$220,12/16/17,9.5,Pennsylvania
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$385,$220,12/16/17,10.5,New York
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$399,$220,12/16/17,11.5,California
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$389,$220,12/16/17,9.5,California
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$375,$220,12/16/17,10,Oregon
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$499,$220,12/16/17,4.5,New Jersey
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$375,$220,12/16/17,10,California
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,$650,$220,11/23/16,10,Colorado
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$850,$220,2/11/17,12,California
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$322,$220,4/29/17,11,Texas
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$343,$220,4/29/17,12,Illinois
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$400,$220,4/29/17,5,California
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$343,$220,4/29/17,8,Oregon
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$338,$220,4/29/17,11,Maryland
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$475,$220,4/29/17,6.5,Pennsylvania
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$335,$220,4/29/17,11,California
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$338,$220,4/29/17,9,California
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$450,$220,11/18/17,10,Pennsylvania
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$445,$220,11/18/17,9.5,Illinois
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$463,$220,11/18/17,7.5,Hawaii
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$480,$220,11/18/17,7,California
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$455,$220,2/25/17,10,Virginia
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$460,$220,2/25/17,12,Connecticut
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$470,$220,2/25/17,9.5,Illinois
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$452,$220,2/25/17,10,California
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$455,$220,2/25/17,9.5,Florida
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$483,$220,2/25/17,7,Texas
6/3/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$450,$220,2/25/17,10.5,Colorado
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$851,$190,6/23/18,11,Pennsylvania
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$980,$190,6/23/18,9.5,North Carolina
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,"$1,020",$190,6/23/18,8.5,Delaware
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$690,$190,6/23/18,6.5,Maryland
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$846,$190,6/23/18,10.5,California
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$672,$190,6/23/18,6,Oregon
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$717,$190,6/23/18,6.5,New York
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$836,$190,6/23/18,10.5,Maryland
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$903,$190,6/23/18,10,California
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$850,$190,6/23/18,11,Florida
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$821,$190,6/23/18,11,California
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$870,$190,6/23/18,10.5,California
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$820,$190,6/23/18,13,Oklahoma
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$843,$190,6/23/18,11,Arizona
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$999,$190,6/23/18,9.5,Oregon
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$863,$190,6/23/18,12,New Jersey
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$840,$190,6/23/18,11,Arizona
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$849,$190,6/23/18,11,California
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$671,$190,6/23/18,6,Oregon
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$781,$190,6/23/18,14,Florida
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$888,$190,6/23/18,10,Colorado
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$667,$190,6/23/18,6.5,Georgia
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$855,$190,6/23/18,11.5,Massachusetts
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$890,$190,6/23/18,10,New York
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$731,$190,6/23/18,5,New York
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$849,$190,6/23/18,11,California
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$697,$190,6/23/18,4.5,Florida
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$816,$190,6/23/18,12,New York
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$886,$190,6/23/18,10,California
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$980,$190,6/23/18,9.5,New York
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$850,$190,6/23/18,10.5,New York
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$752,$190,6/23/18,7,Oregon
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$680,$190,6/23/18,4,Indiana
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$800,$190,6/23/18,14,Arizona
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$850,$190,6/23/18,11,Ohio
6/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$811,$190,6/23/18,13,Illinois
6/3/18,Off-White,Nike-Air-Presto-Off-White,"$1,480",$160,9/9/17,12,Florida
6/3/18,Off-White,Nike-Air-VaporMax-Off-White-2018,$520,$250,4/14/18,7,Oregon
6/3/18,Off-White,Nike-Air-VaporMax-Off-White-2018,$550,$250,4/14/18,11,Florida
6/3/18,Off-White,Nike-Air-VaporMax-Off-White-2018,$560,$250,4/14/18,7.5,Texas
6/3/18,Off-White,Nike-Air-VaporMax-Off-White-2018,$580,$250,4/14/18,5,New Jersey
6/3/18,Off-White,Nike-Air-VaporMax-Off-White-2018,$568,$250,4/14/18,10.5,Minnesota
6/3/18,Off-White,Nike-Air-VaporMax-Off-White-2018,$598,$250,4/14/18,6,Illinois
6/3/18,Off-White,Nike-Air-VaporMax-Off-White-Black,$610,$250,3/30/18,10.5,Minnesota
6/3/18,Off-White,Nike-Air-VaporMax-Off-White-Black,"$1,025",$250,3/30/18,15,Texas
6/3/18,Off-White,Nike-Air-VaporMax-Off-White-Black,$530,$250,3/30/18,7,Colorado
6/3/18,Off-White,Nike-Blazer-Mid-Off-White,$975,$130,9/9/17,8.5,New Hampshire
6/3/18,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,$590,$200,11/1/17,10,New York
6/3/18,Off-White,Nike-Zoom-Fly-Off-White,$680,$170,11/1/17,7.5,California
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,$749,$220,9/24/16,9.5,Massachusetts
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$415,$220,11/25/17,10,New Jersey
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$419,$220,11/25/17,10.5,Washington
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$400,$220,11/25/17,12,Rhode Island
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$408,$220,11/25/17,10,Virginia
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$435,$220,11/25/17,13,New York
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$380,$220,11/25/17,9,New York
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$400,$220,11/25/17,12,Texas
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$420,$220,11/25/17,10.5,Illinois
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$389,$220,11/25/17,5,North Dakota
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$399,$220,11/25/17,8,Virginia
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$406,$220,11/25/17,9.5,New York
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$391,$220,11/25/17,8.5,Pennsylvania
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$408,$220,12/16/17,11.5,Massachusetts
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$380,$220,12/16/17,10.5,New York
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$384,$220,12/16/17,12,Texas
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$365,$220,12/16/17,8.5,California
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$464,$220,12/16/17,6,Washington
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$375,$220,12/16/17,10.5,Texas
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$510,$220,12/16/17,6.5,Texas
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$390,$220,12/16/17,13,Florida
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$388,$220,12/16/17,10.5,New York
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$395,$220,12/16/17,11,Ohio
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$410,$220,12/16/17,5,California
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$390,$220,12/16/17,13,California
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$380,$220,12/16/17,11.5,Pennsylvania
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$394,$220,12/16/17,10,New York
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,$583,$220,11/23/16,9,California
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,$650,$220,11/23/16,11,California
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red,$899,$220,11/23/16,12,Michigan
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$720,$220,2/11/17,9,California
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$760,$220,2/11/17,10,New Jersey
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-White,$700,$220,12/17/16,12,Florida
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-White,$700,$220,12/17/16,10,Oregon
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$335,$220,4/29/17,9,California
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$350,$220,4/29/17,8,New York
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$340,$220,4/29/17,10.5,Arizona
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$339,$220,4/29/17,10.5,Texas
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$348,$220,4/29/17,11.5,Kentucky
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$344,$220,4/29/17,8.5,California
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$344,$220,4/29/17,9.5,California
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$337,$220,4/29/17,11,New York
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$339,$220,4/29/17,10,Indiana
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$402,$220,11/18/17,8,Oregon
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$425,$220,11/18/17,9,Texas
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$470,$220,11/18/17,10.5,Pennsylvania
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$469,$220,2/25/17,10.5,Maryland
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$449,$220,2/25/17,9,Michigan
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$469,$220,2/25/17,10.5,Tennessee
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$459,$220,2/25/17,10.5,New York
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$458,$220,2/25/17,10.5,New York
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$460,$220,2/25/17,10,Florida
6/4/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$464,$220,2/25/17,11,New Jersey
6/4/18,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,"$2,250",$190,9/9/17,11.5,Tennessee
6/4/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$997,$190,6/23/18,8,Oregon
6/4/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$789,$190,6/23/18,11,Nevada
6/4/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$650,$190,6/23/18,6,Oregon
6/4/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$795,$190,6/23/18,11,New Jersey
6/4/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$770,$190,6/23/18,7,Delaware
6/4/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$801,$190,6/23/18,12,Oregon
6/4/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$890,$190,6/23/18,10,New Jersey
6/4/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$890,$190,6/23/18,10,New York
6/4/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,"$1,021",$190,6/23/18,8.5,Delaware
6/4/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$825,$190,6/23/18,10.5,New York
6/4/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,"$1,100",$190,6/23/18,9,New York
6/4/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$801,$190,6/23/18,13,New Jersey
6/4/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,"$1,110",$190,6/23/18,9,California
